Time (days),Min,hours,Atm Temp degC,Foundation Temp ,BH1-1(14.6m),BH1-2 (9.8m),BH1-3(7.3m),BH1-4 (3.7m),BH1-5 (1.8m),BH1-6 (0.6m),BH2 -1 ,BH2 -2 ,BH2-3,BH2-4,BH2-5,BH2-6
0.565385,814.1544,13.56924,15.190975,14.153717,9.469818,9.418823,9.208496,8.361328,9.014893,10.761353,9.394409,9.451538,9.253876,8.405548,10.157715,13.396149
0.569035,819.4104,13.65684,15.141277,14.178986,9.469788,9.418762,9.208588,8.361267,9.015106,10.761658,9.394379,9.451447,9.254028,8.405487,10.158203,13.396606
0.57232,824.1408,13.73568,15.09383,14.203949,9.469849,9.418793,9.20871,8.361328,9.015411,10.762207,9.394409,9.451385,9.254242,8.405548,10.158234,13.396362
0.57597,829.3968,13.82328,15.044125,14.229095,9.469971,9.418793,9.208588,8.36142,9.015625,10.76236,9.394287,9.451385,9.25415,8.405792,10.158752,13.396454
0.579255,834.1272,13.90212,14.996685,14.253693,9.470398,9.41861,9.208496,8.361542,9.015717,10.762787,9.39444,9.451141,9.254028,8.405914,10.159241,13.39682
0.582905,839.3832,13.98972,14.949238,14.278503,9.469604,9.418823,9.208374,8.361511,9.015839,10.763275,9.39444,9.451141,9.253937,8.405823,10.159729,13.39682
0.58619,844.1136,14.06856,14.924389,14.302856,9.470917,9.418793,9.208344,8.361664,9.016113,10.763367,9.39444,9.451294,9.254028,8.406403,10.160126,13.397064
0.58984,849.3696,14.15616,14.924389,14.327209,9.469727,9.418732,9.20871,8.361633,9.016296,10.763947,9.394318,9.451294,9.253876,8.406158,10.160461,13.397156
0.593125,854.1,14.235,14.899532,14.35144,9.470062,9.418671,9.208374,8.361542,9.016418,10.764252,9.394287,9.451385,9.253998,8.406403,10.160919,13.397461
0.596775,859.356,14.3226,14.876942,14.375488,9.470306,9.418671,9.208374,8.361755,9.016815,10.764801,9.394531,9.451172,9.253998,8.406647,10.161316,13.397583
0.60006,864.0864,14.40144,14.852093,14.399506,9.469818,9.418732,9.208466,8.361877,9.016968,10.765228,9.394409,9.451202,9.254028,8.406616,10.161743,13.397949
0.60371,869.3424,14.48904,14.852093,14.42337,9.471252,9.41861,9.208405,8.361908,9.01709,10.765533,9.394379,9.451233,9.253784,8.406799,10.162018,13.398163
0.606995,874.0728,14.56788,14.827236,14.447449,9.471222,9.418457,9.208374,8.362152,9.017365,10.765991,9.394531,9.451172,9.253998,8.407135,10.162659,13.398163
0.610645,879.3288,14.65548,14.827236,14.470856,9.470978,9.419006,9.208557,8.36203,9.017487,10.766327,9.394257,9.451141,9.253876,8.406799,10.163055,13.398468
0.61393,884.0592,14.73432,14.804646,14.494476,9.470978,9.418671,9.208557,8.362,9.017883,10.766907,9.394409,9.451019,9.253876,8.407318,10.163452,13.398712
0.61758,889.3152,14.82192,14.779797,14.517853,9.470062,9.418793,9.208344,8.362274,9.017975,10.767181,9.394379,9.451263,9.253876,8.407318,10.163879,13.398529
0.620865,894.0456,14.90076,14.779797,14.541199,9.470093,9.418732,9.208221,8.362091,9.018158,10.767639,9.394318,9.451111,9.253784,8.407471,10.164246,13.398743
0.624515,899.3016,14.98836,14.75494,14.564331,9.470673,9.418671,9.208221,8.362152,9.01825,10.768066,9.394409,9.451019,9.253876,8.407532,10.164551,13.398682
0.6278,904.032,15.0672,14.732349,14.587433,9.470093,9.418762,9.20813,8.362213,9.018494,10.768341,9.394318,9.45105,9.253784,8.407654,10.164978,13.398926
0.63145,909.288,15.1548,14.732349,14.610229,9.469849,9.418732,9.20816,8.362457,9.018738,10.768799,9.394379,9.45105,9.253815,8.407684,10.165527,13.39917
0.634735,914.0184,15.23364,14.732349,14.63324,9.46991,9.418762,9.208069,8.362305,9.01886,10.769226,9.394287,9.451141,9.253784,8.407898,10.165649,13.399628
0.638385,919.2744,15.32124,14.7075,14.655823,9.469727,9.418823,9.208252,8.362518,9.019104,10.769775,9.394409,9.45105,9.253784,8.408142,10.166199,13.399536
0.64167,924.0048,15.40008,14.7075,14.678345,9.470459,9.419037,9.208221,8.362518,9.019257,10.77002,9.394135,9.45105,9.253754,8.408173,10.166626,13.399902
0.64532,929.2608,15.48768,14.682644,14.700989,9.470978,9.418854,9.20816,8.362701,9.019348,10.770569,9.394287,9.451111,9.253662,8.408356,10.167267,13.400055
0.648605,933.9912,15.56652,14.682644,14.723175,9.469604,9.419128,9.20813,8.362732,9.019745,10.771027,9.394348,9.450775,9.253662,8.408447,10.16745,13.400085
0.652255,939.2472,15.65412,14.660053,14.745453,9.470459,9.418915,9.20813,8.362762,9.019989,10.771393,9.394287,9.450897,9.253632,8.40863,10.167877,13.400055
0.65554,943.9776,15.73296,14.635204,14.767303,9.471069,9.419159,9.208099,8.362823,9.020081,10.77182,9.394257,9.45105,9.253754,8.408783,10.168304,13.400208
0.65919,949.2336,15.82056,14.612606,14.789429,9.469788,9.419281,9.207977,8.362823,9.020386,10.772247,9.394348,9.450806,9.253632,8.408997,10.16861,13.40033
0.662475,953.964,15.8994,14.587757,14.811035,9.47049,9.419128,9.208099,8.363007,9.020447,10.772583,9.394409,9.450745,9.253662,8.409088,10.169098,13.400574
0.666125,959.22,15.987,14.587757,14.832886,9.469452,9.419159,9.207916,8.362885,9.020813,10.77298,9.394257,9.450806,9.253448,8.409149,10.169434,13.400543
0.66941,963.9504,16.06584,14.562908,14.854309,9.469543,9.419067,9.207916,8.363007,9.020905,10.773529,9.394409,9.45105,9.253632,8.40918,10.169891,13.400574
0.67306,969.2064,16.15344,14.562908,14.876007,9.471069,9.419189,9.207855,8.36322,9.021271,10.773956,9.394318,9.450684,9.253571,8.40918,10.17038,13.400482
0.676345,973.9368,16.23228,14.515461,14.897125,9.470245,9.419373,9.208099,8.363312,9.021362,10.774261,9.394165,9.450867,9.253418,8.409363,10.170715,13.400482
0.679995,979.1928,16.31988,14.515461,14.917694,9.46994,9.419128,9.208069,8.363251,9.021515,10.774689,9.394348,9.450897,9.25351,8.409576,10.171082,13.40036
0.68328,983.9232,16.39872,14.490612,14.939606,9.469543,9.419281,9.208099,8.363495,9.021759,10.775146,9.394257,9.450775,9.253418,8.409698,10.171448,13.400421
0.68693,989.1792,16.48632,14.468014,14.960541,9.470062,9.41925,9.208099,8.363342,9.02182,10.775269,9.394318,9.450714,9.253418,8.409943,10.171875,13.400665
0.690215,993.9096,16.56516,14.468014,14.981598,9.470673,9.419189,9.207886,8.363403,9.022125,10.775909,9.394287,9.450409,9.25354,8.410065,10.172272,13.40094
0.693865,999.1656,16.65276,14.443165,15.002472,9.471222,9.419373,9.207825,8.363464,9.022217,10.776306,9.394165,9.450714,9.253479,8.410065,10.172607,13.401093
0.69715,1003.896,16.7316,14.395718,15.023254,9.471893,9.419281,9.207916,8.363678,9.022552,10.776794,9.394196,9.450592,9.253387,8.410278,10.173126,13.401306
0.7008,1009.152,16.8192,14.373127,15.043793,9.471588,9.419373,9.207855,8.363586,9.022797,10.777069,9.394196,9.45047,9.253448,8.410309,10.17337,13.401398
0.704085,1013.8824,16.89804,14.373127,15.064423,9.470459,9.419067,9.207855,8.363739,9.022888,10.777405,9.394257,9.450623,9.253448,8.410461,10.17392,13.401398
0.707735,1019.1384,16.98564,14.348278,15.084747,9.470825,9.419678,9.208099,8.3638,9.023132,10.77771,9.394073,9.450531,9.25351,8.410675,10.174408,13.40155
0.71102,1023.8688,17.06448,14.348278,15.105042,9.470184,9.419434,9.207886,8.363861,9.023376,10.778137,9.394257,9.450592,9.253387,8.410858,10.174774,13.401703
0.71467,1029.1248,17.15208,14.348278,15.125183,9.471008,9.419617,9.207764,8.363983,9.023621,10.778778,9.394287,9.45047,9.253418,8.410675,10.175201,13.401672
0.717955,1033.8552,17.23092,14.348278,15.145477,9.470795,9.419647,9.207825,8.364075,9.023895,10.779053,9.394165,9.450531,9.253326,8.41098,10.175598,13.401703
0.721605,1039.1112,17.31852,14.348278,15.165283,9.470673,9.419708,9.207886,8.364105,9.024078,10.779572,9.394348,9.450531,9.253296,8.411102,10.175903,13.401489
0.72489,1043.8416,17.39736,14.348278,15.185211,9.472107,9.419495,9.207825,8.364105,9.024292,10.779816,9.394409,9.450409,9.253326,8.411316,10.176178,13.401459
0.72854,1049.0976,17.48496,14.373127,15.204956,9.471252,9.419769,9.207764,8.364136,9.024506,10.780121,9.394196,9.450317,9.253296,8.411194,10.176514,13.401489
0.731825,1053.828,17.5638,14.373127,15.224609,9.469879,9.419769,9.207703,8.364197,9.024719,10.780609,9.394257,9.450378,9.253296,8.411346,10.177185,13.401489
0.735475,1059.084,17.6514,14.395718,15.244141,9.470673,9.419891,9.207794,8.364319,9.024719,10.781189,9.394135,9.45047,9.253387,8.41153,10.17749,13.401703
0.73876,1063.8144,17.73024,14.395718,15.263611,9.471313,9.420044,9.207855,8.364288,9.024963,10.781525,9.394379,9.45047,9.253265,8.411804,10.177887,13.401642
0.74241,1069.0704,17.81784,14.395718,15.28302,9.471863,9.420013,9.207611,8.364441,9.025116,10.781891,9.394135,9.450409,9.253296,8.411774,10.178406,13.402008
0.745695,1073.8008,17.89668,14.420574,15.301971,9.471008,9.419922,9.207703,8.364685,9.025543,10.782135,9.394104,9.450256,9.253326,8.412079,10.178589,13.401855
0.749345,1079.0568,17.98428,14.420574,15.32132,9.470978,9.419922,9.207886,8.364594,9.025757,10.782745,9.394257,9.450317,9.253326,8.411957,10.179016,13.402008
0.75263,1083.7872,18.06312,14.420574,15.340057,9.470978,9.420349,9.207703,8.364624,9.02597,10.783142,9.394104,9.450195,9.253204,8.412201,10.179413,13.402222
0.75628,1089.0432,18.15072,14.443165,15.358826,9.471222,9.420135,9.207703,8.364807,9.026093,10.783417,9.394257,9.45047,9.253296,8.412262,10.17984,13.402161
0.759565,1093.7736,18.22956,14.443165,15.377655,9.4711,9.420258,9.207855,8.364838,9.02655,10.784027,9.394318,9.450317,9.253174,8.412415,10.180115,13.402008
0.763215,1099.0296,18.31716,14.468014,15.396118,9.471222,9.420288,9.207764,8.364929,9.026672,10.784393,9.394257,9.450378,9.253418,8.412689,10.180664,13.402313
0.7665,1103.76,18.396,14.468014,15.414703,9.470428,9.420563,9.207855,8.364838,9.026855,10.784698,9.394196,9.450256,9.253052,8.412598,10.181,13.402466
0.77015,1109.016,18.4836,14.490612,15.432922,9.470825,9.420593,9.207855,8.365082,9.027039,10.785187,9.394287,9.450287,9.253174,8.412811,10.181396,13.402832
0.773435,1113.7464,18.56244,14.515461,15.451141,9.471497,9.420593,9.207886,8.365173,9.027222,10.785583,9.394287,9.450195,9.253265,8.412933,10.181885,13.402527
0.777085,1119.0024,18.65004,14.54031,15.46936,9.471161,9.420685,9.207916,8.365082,9.027405,10.786133,9.394104,9.450317,9.253265,8.413055,10.182281,13.402924
0.78037,1123.7328,18.72888,14.587757,15.487274,9.470642,9.420715,9.207916,8.365234,9.027863,10.786407,9.394104,9.450104,9.253204,8.413147,10.182617,13.402679
0.78402,1128.9888,18.81648,14.612606,15.505341,9.471924,9.420959,9.207855,8.365509,9.027771,10.786865,9.394073,9.450256,9.253143,8.413269,10.183289,13.402588
0.787305,1133.7192,18.89532,14.660053,15.523041,9.470917,9.420868,9.207977,8.365326,9.028351,10.787292,9.394257,9.449951,9.253204,8.413483,10.183472,13.402618
0.790955,1138.9752,18.98292,14.7075,15.540771,9.470581,9.420837,9.207825,8.365448,9.028503,10.787659,9.394165,9.450134,9.253082,8.413666,10.18396,13.402832
0.79424,1143.7056,19.06176,14.779797,15.558472,9.471008,9.420746,9.207855,8.365479,9.028564,10.788055,9.394348,9.450195,9.253143,8.413544,10.184296,13.402802
0.79789,1148.9616,19.14936,14.827236,15.576141,9.470398,9.42099,9.207977,8.365692,9.028839,10.788361,9.394287,9.450043,9.253204,8.413788,10.184814,13.402832
0.801175,1153.692,19.2282,14.899532,15.593842,9.472473,9.421112,9.207916,8.365784,9.029205,10.788849,9.394165,9.450104,9.25293,8.413879,10.185211,13.402893
0.804825,1158.948,19.3158,14.996685,15.611511,9.471588,9.421295,9.207886,8.365723,9.029358,10.789185,9.394104,9.449921,9.253052,8.414001,10.185394,13.402924
0.80811,1163.6784,19.39464,15.068981,15.62912,9.470673,9.421448,9.20813,8.365906,9.029602,10.789642,9.394135,9.450012,9.253143,8.414093,10.186035,13.403107
0.81176,1168.9344,19.48224,15.166126,15.646698,9.470703,9.421326,9.20816,8.36615,9.029938,10.789917,9.394073,9.449921,9.253082,8.414307,10.186401,13.403198
0.815045,1173.6648,19.56108,15.263271,15.664215,9.470978,9.421906,9.207977,8.366089,9.03009,10.790558,9.394348,9.44986,9.253082,8.414398,10.186676,13.403442
0.818695,1178.9208,19.64868,15.385273,15.681671,9.472015,9.421631,9.208099,8.36615,9.030304,10.790894,9.394257,9.449951,9.253021,8.414429,10.187042,13.4039
0.82198,1183.6512,19.72752,15.482418,15.698975,9.472076,9.421661,9.207977,8.366211,9.030548,10.791321,9.394196,9.449951,9.253174,8.414612,10.1875,13.403839
0.82563,1188.9072,19.81512,15.62701,15.716492,9.471619,9.421875,9.208008,8.366302,9.030701,10.791779,9.394165,9.449829,9.25296,8.414795,10.187683,13.404236
0.828915,1193.6376,19.89396,15.749012,15.733978,9.470825,9.421967,9.207886,8.366455,9.030884,10.792145,9.394165,9.44986,9.253204,8.414917,10.188232,13.404114
0.832565,1198.8936,19.98156,15.873272,15.751495,9.471985,9.42215,9.208252,8.366455,9.031281,10.792694,9.394318,9.450043,9.25296,8.415131,10.18866,13.403778
0.836215,1204.1496,20.06916,15.970417,15.768951,9.471924,9.42215,9.208069,8.366669,9.031372,10.792999,9.394043,9.449829,9.25296,8.415161,10.189178,13.403503
0.8395,1208.88,20.148,16.092419,15.786469,9.471893,9.422333,9.20816,8.366547,9.031555,10.793243,9.394287,9.449707,9.25293,8.415405,10.189301,13.40329
0.84315,1214.136,20.2356,16.216679,15.803589,9.471832,9.422485,9.20813,8.366669,9.031921,10.793793,9.394379,9.44986,9.252991,8.415527,10.189789,13.403015
0.846435,1218.8664,20.31444,16.33868,15.821014,9.472076,9.422485,9.208099,8.366608,9.032257,10.794128,9.394196,9.449707,9.252899,8.415619,10.190338,13.403381
0.850085,1224.1224,20.40204,16.462933,15.838104,9.471313,9.422882,9.208374,8.366913,9.032501,10.79483,9.394257,9.449768,9.253021,8.415771,10.190674,13.403473
0.85337,1228.8528,20.48088,16.612049,15.855499,9.471619,9.422791,9.208221,8.366821,9.032684,10.794891,9.394318,9.449829,9.252777,8.415924,10.191101,13.403473
0.85702,1234.1088,20.56848,16.736301,15.87265,9.472015,9.423035,9.208344,8.366943,9.032837,10.795441,9.394165,9.449524,9.252777,8.416016,10.191132,13.403381
0.860305,1238.8392,20.64732,16.860561,15.88974,9.471985,9.423126,9.208374,8.367462,9.033295,10.795929,9.394196,9.449707,9.252991,8.416168,10.191772,13.403931
0.863955,1244.0952,20.73492,17.011936,15.906647,9.472107,9.423126,9.208405,8.367157,9.033356,10.796326,9.394348,9.449615,9.252808,8.41629,10.192108,13.403839
0.86724,1248.8256,20.81376,17.161045,15.923737,9.472107,9.42334,9.208435,8.367401,9.033569,10.796509,9.394073,9.449524,9.252899,8.41629,10.192505,13.403687
0.87089,1254.0816,20.90136,17.312412,15.940674,9.471283,9.423523,9.208557,8.367432,9.033844,10.797211,9.394287,9.449677,9.252869,8.416626,10.192932,13.403687
0.874175,1258.812,20.9802,17.488636,15.957489,9.471375,9.423645,9.208435,8.36731,9.034058,10.797485,9.394318,9.449554,9.252777,8.416718,10.193329,13.403503
0.877825,1264.068,21.0678,17.615154,15.974365,9.472076,9.423523,9.208466,8.367401,9.034271,10.797913,9.394165,9.449615,9.252594,8.416626,10.193695,13.40329
0.88111,1268.7984,21.14664,17.766521,15.990906,9.473114,9.423706,9.208679,8.367523,9.034546,10.798401,9.394196,9.449707,9.252716,8.41684,10.194092,13.404022
0.88476,1274.0544,21.23424,17.917896,16.007477,9.472351,9.424011,9.208618,8.367584,9.034943,10.798737,9.394287,9.449432,9.252777,8.416901,10.194611,13.403839
0.888045,1278.7848,21.31308,18.046673,16.023346,9.472687,9.424133,9.20874,8.367767,9.035126,10.799286,9.394409,9.449615,9.252869,8.417145,10.194733,13.403931
0.891695,1284.0408,21.40068,18.200298,16.040619,9.472351,9.424286,9.208618,8.367889,9.03537,10.799683,9.394318,9.449524,9.252899,8.417145,10.195496,13.403839
0.89498,1288.7712,21.47952,18.353931,16.057037,9.47287,9.424377,9.20874,8.367981,9.035767,10.799988,9.394257,9.449402,9.252777,8.417267,10.195648,13.403839
0.89863,1294.0272,21.56712,18.507557,16.073212,9.472595,9.424469,9.208679,8.367981,9.035797,10.800385,9.394379,9.449402,9.252655,8.417572,10.196533,13.403717
0.901915,1298.7576,21.64596,18.66119,16.089478,9.472992,9.424683,9.20871,8.368042,9.036316,10.800903,9.394257,9.449463,9.252777,8.417511,10.197083,13.404144
0.905565,1304.0136,21.73356,18.817074,16.094818,9.472534,9.424957,9.20874,8.358032,9.030548,10.799561,9.389923,9.43689,9.252777,8.41214,10.196442,13.403564
0.90885,1308.744,21.8124,18.997814,16.121735,9.466064,9.42511,9.208923,8.368195,9.036743,10.801666,9.394257,9.449249,9.252808,8.417786,10.197723,13.403778
0.9125,1314,21.9,19.180813,16.137787,9.472992,9.425079,9.208862,8.368286,9.03714,10.802124,9.394318,9.449341,9.252686,8.417969,10.197968,13.4039
0.915785,1318.7304,21.97884,19.336704,16.153809,9.47287,9.425201,9.209167,8.36853,9.037445,10.802734,9.394165,9.449097,9.252777,8.418274,10.198456,13.403473
0.919435,1323.9864,22.06644,19.494846,16.1698,9.47226,9.425659,9.209015,8.368439,9.037689,10.80304,9.394318,9.449219,9.252716,8.418335,10.198975,13.403503
0.92272,1328.7168,22.14528,19.652996,16.185638,9.472107,9.425446,9.208954,8.368652,9.037842,10.803467,9.394379,9.449463,9.252686,8.418396,10.199646,13.404053
0.92637,1333.9728,22.23288,19.784031,16.201294,9.472015,9.425995,9.209167,8.368774,9.038055,10.804016,9.394257,9.449188,9.252716,8.418579,10.199738,13.404022
0.929655,1338.7032,22.31172,19.942181,16.217163,9.472473,9.426178,9.209198,8.368774,9.038361,10.804413,9.394287,9.449188,9.252716,8.418579,10.200134,13.4039
0.933305,1343.9592,22.39932,20.075474,16.232666,9.472076,9.426086,9.209442,8.368866,9.038666,10.804565,9.394409,9.449402,9.252777,8.418823,10.2005,13.403931
0.93659,1348.6896,22.47816,20.208775,16.248291,9.471405,9.426392,9.209534,8.368256,9.03891,10.805054,9.394196,9.449219,9.252869,8.418915,10.200836,13.403381
0.94024,1353.9456,22.56576,20.369183,16.263733,9.473022,9.426483,9.209015,8.368988,9.039185,10.805664,9.394287,9.449219,9.252716,8.419159,10.201172,13.403503
0.943525,1358.676,22.6446,20.529583,16.279266,9.471344,9.426514,9.209442,8.369232,9.039398,10.805969,9.394287,9.449158,9.252716,8.419098,10.201447,13.403656
0.947175,1363.932,22.7322,20.662884,16.294769,9.473541,9.42688,9.20932,8.369263,9.039612,10.806427,9.394165,9.449097,9.252777,8.419189,10.201752,13.403778
0.95046,1368.6624,22.81104,20.82555,16.309875,9.472351,9.427094,9.209503,8.369415,9.040009,10.806885,9.394348,9.449188,9.252716,8.419525,10.202362,13.403595
0.95411,1373.9184,22.89864,20.961102,16.325043,9.473083,9.427155,9.209686,8.369415,9.040192,10.807129,9.394165,9.449188,9.252686,8.419342,10.202728,13.403473
0.957395,1378.6488,22.97748,21.123768,16.340454,9.472473,9.427368,9.209625,8.369568,9.040527,10.807678,9.394379,9.449097,9.252594,8.419617,10.202972,13.403564
0.961045,1383.9048,23.06508,21.259327,16.355835,9.473175,9.427673,9.2099,8.369781,9.040894,10.808044,9.394043,9.449219,9.252655,8.4198,10.203522,13.403381
0.96433,1388.6352,23.14392,21.397137,16.370697,9.47345,9.427673,9.209625,8.369781,9.041107,10.808502,9.394287,9.449097,9.252563,8.41983,10.203888,13.403198
0.96798,1393.8912,23.23152,21.559803,16.385559,9.474426,9.427734,9.2099,8.369781,9.041351,10.80896,9.394287,9.449158,9.252655,8.419952,10.204132,13.40329
0.971265,1398.6216,23.31036,21.69762,16.400726,9.474579,9.428223,9.210052,8.369934,9.041626,10.809387,9.394287,9.449066,9.252716,8.419922,10.204559,13.402832
0.974915,1403.8776,23.39796,21.83543,16.415802,9.473206,9.428314,9.210266,8.369934,9.042023,10.809845,9.394379,9.449066,9.252686,8.420074,10.205048,13.402985
0.9782,1408.608,23.4768,22.000362,16.430725,9.473846,9.42868,9.210144,8.370392,9.042267,10.810059,9.394318,9.448914,9.252777,8.420288,10.205383,13.402802
0.98185,1413.864,23.5644,22.224026,16.446014,9.473358,9.428772,9.210144,8.370361,9.042664,10.810516,9.394196,9.449005,9.252869,8.42041,10.205841,13.40274
0.985135,1418.5944,23.64324,22.391209,16.460938,9.473846,9.429047,9.210388,8.3703,9.042816,10.810852,9.394318,9.448914,9.252869,8.420685,10.206085,13.403015
0.988785,1423.8504,23.73084,22.558392,16.47583,9.474152,9.429382,9.210266,8.370605,9.043304,10.811432,9.394257,9.448761,9.252716,8.420593,10.206635,13.403198
0.99207,1428.5808,23.80968,22.72784,16.490967,9.473969,9.429565,9.210632,8.370544,9.043457,10.811707,9.394379,9.448761,9.252808,8.420959,10.207031,13.402893
0.99572,1433.8368,23.89728,22.897282,16.505737,9.474274,9.42981,9.21051,8.370728,9.043732,10.812073,9.394196,9.448853,9.252686,8.421021,10.207397,13.402771
